comid,tocomid,water,snow,developed_op,developed_lw,developed_md,developed_hg,barren,forest_dcd,forest_evg,forest_mxd,shrub,grass,pasture,crops,wetland_wood,wetland_herb,basin,forest_scp,grass_scp,shrub_scp,water_scp,human_scp,barren_scp,ht,hmax,hrel,simpson_d
24127607,24125737,0,0,1.39,0.94,0,0,0.35,0.12,60.16,0,25.59,9.33,0,0,2.12,0,yakima,60.28,9.33,25.59,2.12,2.33,0.35,1.535443247,2.584962501,0.59399053,0.56143788
24127609,24125543,0,0,5.42,1.05,0,0,0,0,84.27,0,6.29,1.98,0,0,0.99,0,yakima,84.27,1.98,6.29,0.99,6.47,0,0.892615288,2.584962501,0.34531073,0.28122416
24127611,24129755,0,0,3.61,3.35,0.07,0,0,0,63.31,0,14.25,15.3,0,0,0.11,0,yakima,63.31,15.3,14.25,0.11,7.03,0,1.512556843,2.584962501,0.585136861,0.55052584
24127613,24126155,0.05,0,4.81,1.35,0,0,0,0.3,65.97,0,26.81,0.7,0,0,0,0,yakima,66.27,0.7,26.81,0.05,6.16,0,1.205781484,2.584962501,0.466459952,0.48510729
24127615,24127583,0,0,6.48,1.14,0,0,0,0,55.78,0,35.94,0.67,0,0,0,0,yakima,55.78,0.67,35.94,0,7.62,0,1.3317716,2.584962501,0.515199582,0.55383947
24127617,24127639,0,0,0.21,0.13,0,0,0.16,0.03,63.77,0,22.46,13.23,0,0,0,0,yakima,63.8,13.23,22.46,0,0.34,0.16,1.326373768,2.584962501,0.513111416,0.52499343
24127619,24129753,0,0,1.17,1.71,0.16,0,0,0,56.98,0,21.9,17.93,0,0,0.16,0,yakima,56.98,17.93,21.9,0.16,3.04,0,1.554847782,2.584962501,0.601497229,0.59429175
24127621,24125637,0,0,1.34,0.77,0.01,0,0.44,0.08,66.57,0,14.88,14.51,0.19,0,1.15,0.05,yakima,66.65,14.51,14.88,1.2,2.31,0.44,1.439773633,2.584962501,0.556980472,0.51188533
24127623,24125735,0,0,1.53,0.33,0,0,0,0,86.44,0,6.37,5.32,0,0,0,0,yakima,86.44,5.32,6.37,0,1.86,0,0.766795005,2.584962501,0.2966368,0.24557875
24127625,24125733,0,0,2.15,0.43,0,0,0.37,0.16,48.17,0,27.27,17,0,0,4.36,0.1,yakima,48.33,17,27.27,4.46,2.58,0.37,1.81887714,2.584962501,0.703637728,0.66048733
24127627,24127623,0,0,3.94,1.23,0,0,0,0,75.16,0,7.62,12.05,0,0,0,0,yakima,75.16,12.05,7.62,0,5.17,0,1.181466893,2.584962501,0.457053784,0.41209786
24127629,24127633,0,0,0,1.82,1.16,0,0,0.75,74.96,0,9.12,9.45,0,0,2.74,0,yakima,75.71,9.45,9.12,2.74,2.98,0,1.233887777,2.584962501,0.47733295,0.4079131
24127631,24127633,0,0,0.01,3.56,2.13,0.72,2.41,0.23,77.5,0,8.1,4.53,0,0,0.78,0.01,yakima,77.73,4.53,8.1,0.79,6.42,2.41,1.217425942,2.584962501,0.470964643,0.38242676
24127633,24125373,0,0,0.01,3.28,1.98,0.61,2.03,0.31,77.06,0,8.26,5.3,0,0,1.13,0.03,yakima,77.37,5.3,8.26,1.16,5.88,2.03,1.237261885,2.584962501,0.478638233,0.38775246
24127635,24127583,0,0,0.54,0.09,0,0,0.99,0,56.86,0,40.36,1.17,0,0,0,0,yakima,56.86,1.17,40.36,0,0.63,0.99,1.178528671,2.584962501,0.455917125,0.51352649
24127637,24127639,0,0,0,0,0,0,1.04,0.16,63.06,0,23.79,11.95,0,0,0,0,yakima,63.22,11.95,23.79,0,0,1.04,1.3458225,2.584962501,0.520635212,0.52933834
24127639,24127645,0,0,0.2,0.21,0,0,0.46,0.09,61.08,0,23.91,14.04,0,0,0,0,yakima,61.17,14.04,23.91,0,0.41,0.46,1.393226961,2.584962501,0.538973761,0.54890417
24127641,24127705,0,0,0,0.42,0.72,0.42,1.61,0,82.38,0,10.33,3.64,0,0,0.48,0,yakima,82.38,3.64,10.33,0.48,1.56,1.61,0.969181689,2.584962501,0.374930657,0.3088321
24127643,24127705,0,0,0.01,1.65,0.77,0.43,1.26,0.12,75.47,0,10.44,9.28,0,0,0.56,0,yakima,75.59,9.28,10.44,0.56,2.86,1.26,1.231821035,2.584962501,0.476533426,0.40809591
24127645,24127691,0,0,0.41,0.36,0,0,0.53,0.08,59.75,0,24.37,14.27,0,0,0.22,0,yakima,59.83,14.27,24.37,0.22,0.77,0.53,1.454136629,2.584962501,0.562536837,0.56219191
24127647,24127605,0,0,0,0,0,0,1.82,0.71,51.91,0,42.44,2.66,0,0,0.45,0,yakima,52.62,2.66,42.44,0.45,0,1.82,1.291643392,2.584962501,0.499675872,0.54193915
24127649,24125535,0,0,0,0,0.04,0,5.03,0,83.59,0,10.1,1.24,0,0,0,0,yakima,83.59,1.24,10.1,0,0.04,5.03,0.850236262,2.584962501,0.328916285,0.28838618
24127651,24127695,0,0,4.11,0.32,0,0,0,0,76.41,0,17.32,1.84,0,0,0,0,yakima,76.41,1.84,17.32,0,4.43,0,1.039963159,2.584962501,0.402312668,0.3838519
24127653,24125731,0,0,0.4,0.48,0,0,0.46,0,78.45,0,10.94,5.34,0,0,3.93,0,yakima,78.45,5.34,10.94,3.93,0.88,0.46,1.128966808,2.584962501,0.436743979,0.36809674
24127655,24127653,0,0,0.17,0.04,0,0,0,0,80.72,0,8.95,5.7,0,0,4.41,0,yakima,80.72,5.7,8.95,4.41,0.21,0,1.013860677,2.584962501,0.392214849,0.33521969
24127657,24125351,0,0,0,0.04,0.41,0.37,3.03,0,73.66,0,11.18,11.31,0,0,0,0,yakima,73.66,11.31,11.18,0,0.82,3.03,1.243576139,2.584962501,0.48108092,0.43114426
24127659,24126213,0,0,3.73,1.06,0,0,0,0,43.63,0,49.79,1.59,0,0,0.21,0,yakima,43.63,1.59,49.79,0.21,4.79,0,1.346678402,2.584962501,0.52096632,0.55918627
24127661,24127679,0,0,1.98,0.2,0,0,0,0,89.39,0,6.48,1.96,0,0,0,0,yakima,89.39,1.96,6.48,0,2.18,0,0.632065227,2.584962501,0.244516207,0.19588435
24127663,24127653,0,0,0.57,0.76,0,0,0.74,0,79.35,0,9.48,6.01,0,0,3.1,0,yakima,79.35,6.01,9.48,3.1,1.33,0.74,1.121468448,2.584962501,0.433843217,0.35656605
24127665,24127679,0,0,3.5,0,0,0,0,0,90.96,0,4.12,1.42,0,0,0,0,yakima,90.96,1.42,4.12,0,3.5,0,0.570345116,2.584962501,0.220639609,0.16950376
24127667,24125371,0,0,0,1.68,1.71,0.44,1.54,0.13,81.9,0,9.13,2.92,0,0,0.56,0,yakima,82.03,2.92,9.13,0.56,3.83,1.54,1.013476284,2.584962501,0.392066145,0.31618417
24127669,24127667,0,0,0,1.98,1.68,0.31,1.28,0,84.62,0,7.6,1.9,0,0,0.62,0,yakima,84.62,1.9,7.6,0.62,3.97,1.28,0.905759963,2.584962501,0.350395784,0.27603019
24127671,24127669,0,0,0,1.1,1.06,0.07,0.41,0,88.05,0,8.24,1.06,0,0,0,0,yakima,88.05,1.06,8.24,0,2.23,0.41,0.68273152,2.584962501,0.264116605,0.21730353
24127673,24126641,0,0,0.57,0.1,0,0,0,0,65.8,0,28.7,0,0,0,4.82,0,yakima,65.8,0,28.7,4.82,0.67,0,1.173403282,2.584962501,0.453934354,0.48229887
24127675,24127669,0,0,0,2.78,2.25,0.53,2.07,0,81.52,0,7.03,2.66,0,0,1.17,0,yakima,81.52,2.66,7.03,1.17,5.56,2.07,1.07145899,2.584962501,0.414496918,0.32614257
24127677,24125533,0,0,0.12,1.7,0.49,0.11,10,0,76.12,0,10.98,0.49,0,0,0,0,yakima,76.12,0.49,10.98,0,2.42,10,1.149332417,2.584962501,0.444622472,0.39790887
24127679,24125541,0,0,2.91,0.68,0.01,0,0,0,90.17,0,4.74,1.49,0,0,0,0,yakima,90.17,1.49,4.74,0,3.6,0,0.606189667,2.584962501,0.234506175,0.18317234
24127681,24125367,0,0,0,0.09,0.23,0,0.83,0,84.52,0,11.67,2.25,0,0,0.41,0,yakima,84.52,2.25,11.67,0.41,0.32,0.83,0.80631607,2.584962501,0.311925635,0.27141588
24127683,24125529,0,0,0.08,5.9,2.19,0.37,0,0,70.41,0,11.36,8.61,0,0,1.09,0,yakima,70.41,8.61,11.36,1.09,8.54,0,1.391665288,2.584962501,0.538369624,0.47651305
24127685,24127713,0,0,4.35,0.54,0,0,0,0,39.09,0,42.9,13.11,0,0,0,0,yakima,39.09,13.11,42.9,0,4.89,0,1.650728189,2.584962501,0.638588834,0.64357777
24127687,24125349,0,0,0.06,1.8,0.45,0.19,1.54,0,60.77,0,23.54,11.64,0,0,0,0,yakima,60.77,11.64,23.54,0,2.5,1.54,1.514858139,2.584962501,0.586027124,0.56087643
24127689,24125347,0,0,0,0.17,0.06,0.57,8.21,0,69.88,0,16.59,4.47,0,0,0.06,0,yakima,69.88,4.47,16.59,0.06,0.8,8.21,1.349927087,2.584962501,0.522223083,0.47535289
24127691,24125629,0,0,0.45,0.87,0.01,0,0.77,0.06,53.22,0,24.21,19.18,0.27,0.01,0.95,0,yakima,53.28,19.18,24.21,0.95,1.61,0.77,1.650090831,2.584962501,0.63834227,0.62031576
24127693,24127757,0,0,8.15,3.36,1.12,0,0,0,53.31,0.41,19.36,14.29,0,0,0,0,yakima,53.72,14.29,19.36,0,12.63,0,1.718316185,2.584962501,0.66473544,0.6375631
24127695,24126733,0,0,4.59,0.3,0,0,0,0,85.23,0,9.02,0.86,0,0,0,0,yakima,85.23,0.86,9.02,0,4.89,0,0.781491898,2.584962501,0.302322334,0.2629835
24127697,24127677,0,0,0.14,1.38,0.28,0,15.06,0,71.32,0,11.83,0,0,0,0,0,yakima,71.32,0,11.83,0,1.8,15.06,1.227740469,2.584962501,0.474954847,0.45434651
24127699,24125729,0,0,0.2,0.49,0,0,0,0.33,55.56,0,29.95,8.84,0,0,4.13,0.49,yakima,55.89,8.84,29.95,4.62,0.69,0,1.553920126,2.584962501,0.601138363,0.58793393
24127701,24127667,0,0,0,1.37,2.89,1.3,1.08,0.8,80.31,0,11.18,1.08,0,0,0,0,yakima,81.11,1.08,11.18,0,5.56,1.08,0.971331906,2.584962501,0.375762475,0.32629291
24127703,24127675,0,0,0,2.51,3.32,0.94,0,0,79.94,0,8.46,4.83,0,0,0,0,yakima,79.94,4.83,8.46,0,6.77,0,1.033814955,2.584962501,0.399934217,0.3468863
24127705,24125363,0,0,0,1.26,0.76,0.46,1.69,0.06,76.62,0,11.44,6.98,0,0,0.71,0,yakima,76.68,6.98,11.44,0.71,2.48,1.69,1.20203508,2.584962501,0.465010645,0.3931073
24127707,24125531,0,0,0.15,6.88,1.53,0.3,0,0,87.08,0,2.89,1.08,0,0,0.09,0,yakima,87.08,1.08,2.89,0.09,8.86,0,0.711014425,2.584962501,0.275057926,0.23290474
24127709,24127701,0,0,0,1.71,4.65,2.08,0.73,0.98,71.52,0,16.75,1.59,0,0,0,0,yakima,72.5,1.59,16.75,0,8.44,0.73,1.215996819,2.584962501,0.470411783,0.43888929
24127711,24127755,0,0,0.08,2.32,0.75,0.25,5.05,0.17,39.44,0,24.77,27.17,0,0,0,0,yakima,39.61,27.17,24.77,0,3.4,5.05,1.92208546,2.584962501,0.743564156,0.70422236
24127713,24126209,0,0,6.12,0.85,0,0,0.08,0,45.07,0,43.37,4.51,0,0,0,0,yakima,45.07,4.51,43.37,0,6.97,0.08,1.518601711,2.584962501,0.587475335,0.60188108
24127717,24127755,0,0,0,1.04,0.26,0.48,12.33,0,48.77,0,30.39,6.72,0,0,0,0,yakima,48.77,6.72,30.39,0,1.78,12.33,1.765017824,2.584962501,0.6828021,0.64975793
24127719,24127677,0,0,0.14,0.55,0,0.27,8.79,0,77.83,0,12.42,0,0,0,0,0,yakima,77.83,0,12.42,0,0.96,8.79,1.027884073,2.584962501,0.397639839,0.3710049
24127721,24125525,0,0,0.16,5.44,1.08,0.24,0.7,0,74.88,0,8.77,7.55,0,0,1.17,0,yakima,74.88,7.55,8.77,1.17,6.92,0.7,1.293676784,2.584962501,0.500462496,0.42093249
24127723,24126073,0.32,0,1.93,0.51,0.05,0,0.14,0.44,42.09,0,26.63,8.45,0,0,19.26,0.18,yakima,42.53,8.45,26.63,19.76,2.49,0.14,1.942340253,2.584962501,0.751399779,0.70139624
24127725,24125625,0,0,0,0,0,0,0,0,87.57,0,5.28,3.4,0,0,3.76,0,yakima,87.57,3.4,5.28,3.76,0,0,0.735635295,2.584962501,0.284582579,0.22779191
24127727,24125359,0,0,0.08,4.27,1.01,0.8,3.82,0,60.2,0,21.21,8.29,0,0,0.32,0,yakima,60.2,8.29,21.21,0.32,6.16,3.82,1.667229183,2.584962501,0.64497229,0.58047314
24127729,24127737,0,0,6.5,0.81,0,0,0,0,14.23,0,38.62,0,0,0,39.84,0,yakima,14.23,0,38.62,39.84,7.31,0,1.735217322,2.584962501,0.671273692,0.6665341
24127733,24126201,0,0,1.1,0.56,0,0,0.08,0.21,71.22,0,16.71,5.1,0,0,5.03,0,yakima,71.43,5.1,16.71,5.03,1.66,0.08,1.320353994,2.584962501,0.510782649,0.45644581
24127735,24126075,0,0,1.52,0.85,0.34,0,0.47,0.13,67.63,0,20.22,2.96,2.1,0,3.78,0,yakima,67.76,2.96,20.22,3.78,4.81,0.47,1.422629042,2.584962501,0.550348039,0.4953327
24127737,24127765,0,0,5.28,0.31,0,0,0,1.4,19.1,0,39.91,3.88,0,0,28.73,1.4,yakima,20.5,3.88,39.91,30.13,5.59,0,1.93347689,2.584962501,0.747970962,0.70328225
24127741,24127747,0,0,0.24,3,0.27,0,4.23,0.33,83.52,0,5.75,2.52,0,0,0.15,0,yakima,83.85,2.52,5.75,0.15,3.51,4.23,0.96057665,2.584962501,0.371601774,0.28995291
24127743,24125365,0,0,0,0.42,0.79,0.26,2.61,0,83.64,0,9.75,2.15,0,0,0.38,0,yakima,83.64,2.15,9.75,0.38,1.47,2.61,0.919444831,2.584962501,0.355689814,0.2895548
24127747,24125527,0,0,0.2,2.12,0.42,0.15,4.81,0.24,78.48,0,10.01,3.03,0,0,0.55,0,yakima,78.72,3.03,10.01,0.55,2.89,4.81,1.156616139,2.584962501,0.4474402,0.36619899
24127749,24127795,0,0,2.57,0.24,0,0,0,0.24,80.32,0.2,9.18,6.65,0,0,0.6,0,yakima,80.76,6.65,9.18,0.6,2.81,0,1.014397607,2.584962501,0.392422562,0.33410714
24127751,24125369,0,0,0,0.3,1.59,0.6,2.54,0.65,76.83,0,13.58,3.93,0,0,0,0,yakima,77.48,3.93,13.58,0,2.49,2.54,1.127194436,2.584962501,0.436058332,0.37843366
24127753,24125539,0,0,3.46,1.66,0.41,0,0,0,90.89,0,3.16,0.42,0,0,0,0,yakima,90.89,0.42,3.16,0,5.53,0,0.546869938,2.584962501,0.211558171,0.1698265
24127755,24125345,0,0,0.02,1.98,0.84,0.46,8.67,0.16,43.87,0,28.85,15.15,0,0,0,0,yakima,44.03,15.15,28.85,0,3.3,8.67,1.919196306,2.584962501,0.742446479,0.69134552
24127757,24127769,0,0,4.51,5.38,0.61,0,0.19,0,52.03,0.1,24.11,12.21,0.2,0,0.67,0,yakima,52.13,12.21,24.11,0.67,10.7,0.19,1.765698861,2.584962501,0.683065561,0.64371119
24127759,24125727,0,0,1.41,0.85,0,0,0,0,62.74,0,17.17,16.22,0,0,1.6,0,yakima,62.74,16.22,17.17,1.6,2.26,0,1.503083813,2.584962501,0.581472193,0.54981275
24127761,24127759,0,0,2.47,0.72,0,0,0,0,73.9,0,8.96,13.95,0,0,0,0,yakima,73.9,13.95,8.96,0,3.19,0,1.189269982,2.584962501,0.460072431,0.42537298
24127763,24127735,0,0,1.03,0.2,0,0,0.52,0.1,69.99,0,20.77,3.18,0,0,4.21,0,yakima,70.09,3.18,20.77,4.21,1.23,0.52,1.298407481,2.584962501,0.502292579,0.46263792
24127765,24126067,0,0,6.94,0.26,0,0,0,0.73,50.34,0,24.62,5.47,0,0,11.17,0.47,yakima,51.07,5.47,24.62,11.64,7.2,0,1.856731268,2.584962501,0.718281703,0.65684602
24127767,24125523,0,0,0.03,3.87,0.66,0,0,0,83.44,0,10.75,1.24,0,0,0,0,yakima,83.44,1.24,10.75,0,4.56,0,0.845442909,2.584962501,0.327061963,0.28998727
24127769,24125819,0,0,4.42,5.12,0.57,0,0.18,0,50.89,0.09,24.27,12.35,0.19,0,1.92,0,yakima,50.98,12.35,24.27,1.92,10.3,0.18,1.827622369,2.584962501,0.707020844,0.65496754
24127771,24127781,0,0,0.7,0.54,0,0,0.28,0.16,69.46,0,14.75,11.68,2.14,0.02,0.26,0,yakima,69.62,11.68,14.75,0.26,3.4,0.28,1.344750464,2.584962501,0.520220492,0.47873647
24127773,24125361,0,0,0,0.48,0.79,0.17,0.72,0,87.35,0,8.79,1.69,0,0,0,0,yakima,87.35,1.69,8.79,0,1.44,0.72,0.717549426,2.584962501,0.27758601,0.22872653
24127775,24125695,0,0,0.16,0.12,0,0,0,0.15,57.21,0,28.49,13.87,0,0,0,0,yakima,57.36,13.87,28.49,0,0.28,0,1.395083133,2.584962501,0.539691826,0.5705695
24127777,24127763,0,0,1.08,0.34,0,0,0,0,66.12,0,23.66,3.87,0,0,4.94,0,yakima,66.12,3.87,23.66,4.94,1.42,0,1.369728,2.584962501,0.529883122,0.50269531
24127779,24127759,0,0,2.67,0.79,0,0,0,0,74.33,0,13.5,8.7,0,0,0,0,yakima,74.33,8.7,13.5,0,3.46,0,1.182508747,2.584962501,0.457456829,0.42051395
24127781,24125605,0,0,0.7,0.54,0,0,0.28,0.16,69.26,0,14.86,11.65,2.26,0.02,0.27,0,yakima,69.42,11.65,14.86,0.27,3.52,0.28,1.352348265,2.584962501,0.523159723,0.48117798
24127783,24125343,0,0,0,0,0.51,0.14,0.58,0,62.63,0,16.74,19.41,0,0,0,0,yakima,62.63,19.41,16.74,0,0.65,0.58,1.403853817,2.584962501,0.54308479,0.54197485
24127785,24127747,0,0,0.09,1.38,0.37,0.22,10.49,0,73.34,0,12.85,1.24,0,0,0,0,yakima,73.34,1.24,12.85,0,2.06,10.49,1.243562139,2.584962501,0.481075504,0.43403006
24127787,24127785,0,0,0,0,0,0,20.97,0,58.88,0,20.15,0,0,0,0,0,yakima,58.88,0,20.15,0,0,20.97,1.388208322,2.584962501,0.537032286,0.56873822
24127789,24125619,0,0,0.5,0.14,0,0,0,0,77.23,0,12.87,9.27,0,0,0,0,yakima,77.23,9.27,12.87,0,0.64,0,1.033334129,2.584962501,0.399748208,0.37835477
24127793,24127777,0,0,0,0,0,0,0,0,80.08,0,10.24,5.28,0,0,4.39,0,yakima,80.08,5.28,10.24,4.39,0,0,1.015284491,2.584962501,0.392765655,0.34351855
24127795,24127807,0,0,1.57,0.32,0,0,0.21,0.14,63.7,0.11,13.85,17.02,0,0,3.08,0,yakima,63.95,17.02,13.85,3.08,1.89,0.21,1.523820599,2.584962501,0.589494276,0.5415792
24127797,24127807,0,0,0.47,0,0,0,1.67,0,71.71,0,14.93,7.23,0,0,3.98,0,yakima,71.71,7.23,14.93,3.98,0.47,1.67,1.347721259,2.584962501,0.521369752,0.45636479
24127799,24127817,0,0,0,0,0,0,0,0,29.67,0,34.02,36.31,0,0,0,0,yakima,29.67,36.31,34.02,0,0,0,1.579981556,2.584962501,0.6112203,0.66439146
24127801,24125813,0,0,4.49,5.09,1.41,0.01,0.83,0,59.86,0,17.2,6.3,4.63,0,0.17,0,yakima,59.86,6.3,17.2,0.17,15.63,0.83,1.622782271,2.584962501,0.627777877,0.58362357
24127803,24125597,0,0,3.34,2.1,0,0,0.31,0.08,52.87,0,29.97,11.32,0,0,0,0,yakima,52.95,11.32,29.97,0,5.44,0.31,1.616848785,2.584962501,0.625482491,0.61402645
24127805,24125357,0,0,0,0.74,1.52,0.56,2.04,0.04,63.98,0,17.52,13.59,0,0,0,0,yakima,64.02,13.59,17.52,0,2.82,2.04,1.503216821,2.584962501,0.581523647,0.53976871
24127807,24127813,0,0,1.64,0.57,0,0,2.32,0.15,64.52,0.06,13.86,13.03,0.21,0.27,3.37,0,yakima,64.73,13.03,13.86,3.37,2.69,2.32,1.615536396,2.584962501,0.62497479,0.54241712
24127809,24125341,0,0,0,0.07,0.46,0.3,7.04,0,25.56,0,37.86,28.72,0,0,0,0,yakima,25.56,28.72,37.86,0,0.83,7.04,1.877311769,2.584962501,0.726243328,0.70382179
24127813,24125589,0,0,1.67,0.64,0,0,2.3,0.14,63.94,0.06,13.79,12.92,0.47,0.66,3.4,0,yakima,64.14,12.92,13.79,3.4,3.44,2.3,1.644835795,2.584962501,0.636309345,0.55002863
24127815,24127763,0,0,0.16,0,0,0,1.26,0.24,77.7,0,15.47,2.04,0,0,3.14,0,yakima,77.94,2.04,15.47,3.14,0.16,1.26,1.062511829,2.584962501,0.411035684,0.36704011
24127817,24125339,0,0,0,0.53,0.79,0.79,0,0,31.96,0,34.23,31.7,0,0,0,0,yakima,31.96,31.7,34.23,0,2.11,0,1.698242886,2.584962501,0.656970028,0.67975234
24127819,24126211,0,0,5.19,0.76,0,0,0,0,65.14,0,28.41,0.5,0,0,0,0,yakima,65.14,0.5,28.41,0,5.95,0,1.199049235,2.584962501,0.463855562,0.49139998
24127821,24127777,0,0,1.27,0.36,0,0,0,0,79.92,0,11.28,1.75,0,0,5.43,0,yakima,79.92,1.75,11.28,5.43,1.63,0,1.040753179,2.584962501,0.402618289,0.34503509
24127823,24126205,0,0,1.56,0.16,0,0,0.05,0,66.05,0,22.45,9.74,0,0,0,0,yakima,66.05,9.74,22.45,0,1.72,0.05,1.312638733,2.584962501,0.507797979,0.50355665
24127825,24125811,0,0,5.92,2.1,0,0,0,2.51,25.79,0,54.11,9.16,0,0,0.4,0,yakima,28.3,9.16,54.11,0.4,8.02,0,1.634525128,2.584962501,0.632320634,0.61228319
24127827,24126695,0,0,0,0.06,1.01,0.89,0,0.3,84.02,0,7.28,6.15,0,0,0.3,0,yakima,84.32,6.15,7.28,0.3,1.96,0,0.866472129,2.584962501,0.335197176,0.27953851
24127829,24127863,0,0,4.54,5.77,0,0,0.79,0.64,48.54,0.49,30.54,8.68,0,0,0,0,yakima,49.67,8.68,30.54,0,10.31,0.79,1.723275918,2.584962501,0.666654126,0.64179369
24127831,24127863,0,0,6.66,12.48,3.43,0.27,1.57,0.06,50.79,0,12.32,9.46,0.96,1.11,0.88,0,yakima,50.85,9.46,12.32,0.88,24.91,1.57,1.843858839,2.584962501,0.713301968,0.65492561
24127833,24127857,0,0,0.11,2.43,1.48,1.3,0.13,0,61.61,0,22.85,10.08,0,0,0,0,yakima,61.61,10.08,22.85,0,5.32,0.13,1.488477336,2.584962501,0.575821636,0.55521597
24127835,24126693,0,0,0,0,0.29,0,0,2.09,73.57,0,18.63,5.42,0,0,0,0,yakima,75.66,5.42,18.63,0,0.29,0,1.008488733,2.584962501,0.390136698,0.3899027
24127837,24127885,0,0,0,0,0,0,0,0,66.69,0.58,24.08,6.6,0,0,2.05,0,yakima,67.27,6.6,24.08,2.05,0,0,1.253166781,2.584962501,0.484791087,0.48471382
24127839,24127857,0,0,0.14,1.99,0.66,0.47,0.66,0,77.05,0,16.04,2.98,0,0,0,0,yakima,77.05,2.98,16.04,0,3.26,0.66,1.073129761,2.584962501,0.415143261,0.37860723
24127841,24127855,0,0,4.68,2.5,0,0,0,0.37,24.22,0,31.09,37.14,0,0,0,0,yakima,24.59,37.14,31.09,0,7.18,0,1.825225681,2.584962501,0.706093678,0.69978118
24127843,24127855,0,0,2.18,0.83,0,0,0,0,5.91,0,37.14,53.94,0,0,0,0,yakima,5.91,53.94,37.14,0,3.01,0,1.404385911,2.584962501,0.543290632,0.56671086
24127845,24126741,0,0,4.52,0.52,0,0,0.33,0,38.11,0,21.41,34.35,0,0,0.76,0,yakima,38.11,34.35,21.41,0.76,5.04,0.33,1.833978082,2.584962501,0.70947957,0.68832292
24127847,24127853,0,0,1.92,4.02,0,0,0,1.42,74.34,0,17.31,1,0,0,0,0,yakima,75.76,1,17.31,0,5.94,0,1.049848776,2.584962501,0.406136946,0.39245027
24127849,24127853,0,0,3.5,2.77,0,0,0,0.37,74.43,0,11.01,7.93,0,0,0,0,yakima,74.8,7.93,11.01,0,6.27,0,1.204288498,2.584962501,0.465882386,0.41815421
24127851,24125335,0,0,0.01,0.82,2.32,0.96,0.41,0,58.26,0,25.73,11.27,0,0,0.22,0,yakima,58.26,11.27,25.73,0.22,4.11,0.41,1.554139255,2.584962501,0.601223134,0.5799618
24127853,947030073,0,0,3.05,3.47,0,0,0.33,0.89,72.73,0,14.35,5.19,0,0,0,0,yakima,73.62,5.19,14.35,0,6.52,0.33,1.232762637,2.584962501,0.476897687,0.43046177
24127855,24127891,0,0,4.43,2.37,0,0,0.24,0.21,18.67,0,34.43,39.65,0,0,0,0,yakima,18.88,39.65,34.43,0,6.8,0.24,1.797484891,2.584962501,0.695362076,0.68397006
24127857,24127871,0,0,0.1,2.2,1.21,1,0.26,0,64.81,0,20.73,9.69,0,0,0,0,yakima,64.81,9.69,20.73,0,4.51,0.26,1.426391755,2.584962501,0.551803655,0.52556272
24127859,24127871,0,0,0,0.56,0.84,0.59,1.37,0,51.74,0,25.66,18.97,0,0,0.27,0,yakima,51.74,18.97,25.66,0.27,1.99,1.37,1.670652943,2.584962501,0.646296781,0.6298766
24127861,24127889,0,0,4.22,2.8,0,0,0,0.13,48.97,0,32.73,10.76,0,0.26,0.13,0,yakima,49.1,10.76,32.73,0.13,7.28,0,1.664959891,2.584962501,0.644094408,0.63491442
24127863,24127889,0,0,6.16,11.9,3.16,0.23,1.52,0.14,48.51,0.07,15.73,9.63,0.76,0.96,1.15,0.08,yakima,48.72,9.63,15.73,1.23,23.17,1.52,1.908969753,2.584962501,0.738490308,0.67455196
24127865,24127873,0,0,0,0.93,0.4,0.27,4.18,0,39.77,0,31.94,22.18,0,0,0.33,0,yakima,39.77,22.18,31.94,0.33,1.6,4.18,1.850964105,2.584962501,0.71605066,0.68860898
24127867,24127909,0,0,2.86,0.69,0,0,0.27,0,66.38,0,23.38,6.42,0,0,0,0,yakima,66.38,6.42,23.38,0,3.55,0.27,1.330944747,2.584962501,0.514879712,0.49931794
24127869,24127909,0,0,1.69,2.67,0,0,0,0,23.55,0,34.46,37.62,0,0,0,0,yakima,23.55,37.62,34.46,0,4.36,0,1.748637533,2.584962501,0.676465339,0.68236319
24127871,24127903,0,0,0.05,1.44,1.02,0.79,0.81,0,58.48,0,23.08,14.2,0,0,0.13,0,yakima,58.48,14.2,23.08,0.13,3.3,0.81,1.571858342,2.584962501,0.608077812,0.58342002
24127873,24127903,0,0,0.06,1.33,0.51,0.18,2.37,0,57.44,0,23,14.97,0,0,0.15,0,yakima,57.44,14.97,23,0.15,2.08,2.37,1.615495274,2.584962501,0.624958882,0.59375797
24127875,24126725,0,0,3.64,1.56,0,0,0,0,60.1,0,28.22,6.48,0,0,0,0,yakima,60.1,6.48,28.22,0,5.2,0,1.434166117,2.584962501,0.554811188,0.55225912
24127879,24126061,0,0,8.34,7.77,3.14,0.54,0,0.21,41.75,0.66,9.38,0.68,21.5,0,5.65,0.36,yakima,42.62,0.68,9.38,6.01,41.29,0,1.664371382,2.584962501,0.643866741,0.63541046
24127881,24126221,0,0,0.38,0.11,0,0,0,0,80.98,0,12.17,6.38,0,0,0,0,yakima,80.98,6.38,12.17,0,0.49,0,0.907280152,2.584962501,0.350983874,0.32531862
24127885,24125517,0,0,0,0,0,0,0,0.15,58.98,0.43,24.6,11.4,0.64,0,3.8,0,yakima,59.56,11.4,24.6,3.8,0.64,0,1.526055463,2.584962501,0.59035884,0.57026368
