comid,logQ_m3_div_s,logRT_vertical_hz_s_fill,junk,doc,logq_hz_vertical_m_div_s_fill,logw_m,LengthKM,no3,do
23104382,-3.702857129,6.005601457,-0.153662888,3.906485079,-9.22184875,-0.441782632,1.478,1.592789081,8.581303915
23104384,-2.840384929,6.229827784,0.661471929,0.781818182,-9.045757491,-0.06081248,3.365,0.848117888,10.13272293
23104386,-2.885197295,6.175455093,0.623187244,0.781818182,-8.61760807,-0.078705621,2.382,0.91465882,10.11150736
23104390,-1.278208739,5.291916104,1.780291383,0.781818182,-5.680623242,0.462090981,1.117,0.463274245,9.958889426
23104392,-2.979753398,6.826461315,0.571242851,3.278753052,-9.115804672,-0.10298291,2.13,1.458929039,7.868382353
23104396,-2.956890512,6.760231924,0.588921262,3.740952016,-7.906578315,-0.094720538,0.452,0.989684605,7.868382353
23104400,-2.956890512,6.7502757,0.591131416,3.227016703,-7.88941029,-0.093687577,0.288,1.470658369,7.868382353
23104402,-3.343835173,5.948986083,0.233681298,2.412310256,-9.096910013,-0.260749298,1.368,1.511186082,9.747660182
23104404,-2.866713886,6.399866104,0.702197816,3.915388819,-8.529459953,-0.041778393,3.322,1.852676963,7.942436074
23104408,-0.517153063,5.866334972,2.360586787,0.781818182,-5.957070267,0.733304065,8.492,0.684706755,10.20945644
23104410,-2.584167282,6.123328025,0.961691554,3.5653881,-7.320572103,0.079501384,2.718,1.829063323,9.301823024
23104412,-3.02944119,6.150770702,0.520444228,4.017121993,-7.341988603,-0.126724699,0.916,1.702793572,8.807957561
23104414,-3.016476188,5.475797108,0.523733464,4.393989849,-6.66514431,-0.125187407,0.051,1.702606501,8.79460692
23104416,-3.150015082,6.047617912,0.359247174,0.781818182,-8.41217804,-0.202063483,2.596,0.972187797,9.946046584
23104418,-3.016476188,5.280253771,0.527114112,3.863453693,-6.468010449,-0.123607391,0.045,1.70155461,8.776384344
23104420,-2.309909005,6.601951334,1.243184443,2.926309142,-7.372634143,0.21106292,2.493,1.828122103,10.08299144
23104422,-3.468773814,6.036113292,0.082318522,4.023720908,-9.522878745,-0.331491829,1.612,2.030076311,9.365676471
23104426,-2.444151393,5.33411719,0.857875026,0.781818182,-6.307683165,0.030980578,3.938,0.552332451,10.44230598
23104430,-3.003887081,4.791769099,0.544192111,3.749970903,-5.971835581,-0.115625634,0.261,1.696078067,8.713500296
23104434,-3.003887081,5.030519485,0.545084344,3.710467358,-6.961083412,-0.11520863,0.054,1.690434268,8.709028994
23104438,-2.991652602,4.043685104,0.548524538,3.699477109,-5.229589868,-0.113600784,0.043,1.689757902,8.690747544
23104440,-2.468773865,6.524340383,1.122622122,1.375970004,-7.853871964,0.154715621,1.636,1.409743214,9.790463204
23104444,-2.552319919,5.695674408,0.991828352,3.436436105,-6.649751982,0.093586441,0.6,1.789992929,9.23827299
23104450,-2.831951775,6.39314895,0.766018531,1.925494632,-7.463441557,-0.011950459,0.109,1.327680937,9.668505647
23104454,-3.186227257,5.986363411,0.378307035,1.210338098,-8.088580132,-0.193155463,1.222,3.067780537,10.46840597
23104456,-2.991652602,5.202718356,0.551498792,3.741047643,-6.387322082,-0.112210705,0.155,1.685647548,8.676934146
23104458,-2.831951775,6.396820412,0.734199561,4.335211102,-7.477555766,-0.026821714,0.822,1.833264861,8.044721053
23104462,-2.302442444,6.838587284,1.250995427,3.911518133,-8.152239799,0.214713545,2.608,1.993703285,9.057949063
23104464,-2.264653887,5.85996994,1.234547653,0.781818182,-6.675306086,0.207026337,5.062,0.672429414,9.880213595
23104466,-2.784527119,6.256683826,0.759607417,0.781818182,-8.302080154,-0.014946826,3.521,1.466795346,9.625199388
23104468,-2.213501358,6.752076419,1.339204907,3.925648943,-7.449771647,0.255940074,2.002,2.016779643,9.144066058
23104470,-2.139715148,6.749418259,1.43708752,2.303714674,-7.83438921,0.301687542,1.725,1.465938723,9.614632139
23104472,-2.866713886,6.695682599,0.733839001,2.013179311,-7.749579998,-0.026990229,0.582,1.326075805,9.6342418
23104474,-1.285266768,5.373103487,1.758136431,0.781818182,-5.778924983,0.451736405,2.223,0.461530988,10.00052785
23104476,-2.574827255,6.158187786,1.022762315,2.595653423,-7.096367484,0.10804407,0.517,2.097529717,9.603556606
23104478,-3.317506183,5.989738823,0.291502049,2.044415174,-7.283162277,-0.233725572,0.089,3.253172572,9.150218294
23104480,-3.085557088,6.283227921,0.473676704,4.010118047,-8.192931175,-0.148582471,0.044,0.59341102,7.868382353
23104484,-3.54795506,5.872733093,0.081347308,2.344769505,-7.260427656,-0.331945746,0.127,3.913375468,9.113541598
23104486,-3.371863852,6.183541865,0.237995893,2.376262391,-7.501689446,-0.258732783,0.369,1.329186363,9.959533099
23104490,-1.684632252,5.375885766,1.484378148,0.781818182,-5.926795044,0.323789797,0.317,0.48861764,10.01228979
23104492,-1.20336637,4.311663063,0.851759639,0.781818182,-5.028102443,0.028122425,3.625,0.336891352,9.415807548
23104494,-0.617260724,5.311704523,2.241981553,0.781818182,-5.448720826,0.677871451,1.54,0.787339949,10.27845284
23104496,-1.375060414,5.179997234,1.44735187,0.781818182,-5.700492701,0.306484798,1.539,0.397754114,9.986029113
23104500,-2.201602141,6.826870516,1.350825401,3.856251609,-7.512861625,0.261371153,0.648,2.020567734,9.162289885
23104502,-0.823597308,4.287386415,1.460151839,0.781818182,-4.743282063,0.312467129,2.36,0.307080661,9.939557224
23104508,-1.735041755,4.758672455,0.660533467,0.781818182,-5.615760409,-0.06125109,5.055,0.352464279,9.974976778
23104510,-2.197707096,6.243981629,1.353725861,4.285132774,-6.971428747,0.262726743,0.259,2.021868881,9.16806123
23104514,-2.762625288,6.421607171,0.804521062,3.774366492,-7.459670525,0.006044497,1.195,1.864229567,8.31976073
23104518,-3.085557088,6.357827187,0.523616419,2.016873532,-8.67056179,-0.12524211,1.437,1.367242514,9.271610004
23104520,-3.644865073,5.385249172,-0.059882133,0.781818182,-7.019542108,-0.397952252,1.66,3.115481371,10.68467825
23104528,-2.468773865,4.997736278,0.541167218,0.781818182,-6.039895763,-0.117039381,2.814,0.668510208,9.876173683
23104530,-3.434011766,5.271866587,0.124210683,0.813933796,-6.794795636,-0.311912659,1.782,1.977329781,10.05657993
23104536,-1.6942569,4.392719511,0.429623103,0.781818182,-5.319687686,-0.169171835,3.591,0.317549345,9.722451042
23104540,-3.246925141,6.008008021,0.259163671,0.781818182,-8.207608311,-0.248839583,2.644,0.827060872,8.217588978
23104544,-3.186227257,6.611183643,0.362312795,4.142687369,-8.869823456,-0.200630702,1.397,1.785940697,8.864555291
23104546,-3.186227257,6.448505402,0.362312795,3.859604166,-7.741814137,-0.200630702,0.036,1.785841023,8.864555291
23104550,-3.702857129,5.960191833,-0.066209116,2.402260275,-9.698970004,-0.400909299,1.031,1.21105508,9.844693568
23104554,-4.070834061,6.054466267,-0.402304814,0.781818182,-8.443697499,-0.55799059,1.736,2.075783322,9.662538418
23104556,-3.371863852,5.905921473,0.144013466,0.781818182,-8.200659451,-0.302657418,1.905,0.760072287,9.86267228
23104558,-1.536384669,4.535342448,0.585178629,0.781818182,-5.391184798,-0.096469736,5.16,0.3522788,8.98880307
23104564,-1.716725418,6.936513742,1.802166657,1.91912518,-7.369572125,0.472314843,2.892,1.8278454,9.366169562
23104570,-2.684632252,6.285005027,0.910891089,2.803866658,-7.279014256,0.055758734,1.661,2.088634648,9.626763487
23104572,-2.777103113,4.730081041,0.133506974,0.781818182,-6.012713577,-0.307567845,2.006,0.445985486,10.07357444
23104574,-3.769803809,6.008000773,-0.122513472,2.519313927,-8.537602002,-0.427224307,1.506,1.530856945,9.894074773
23104576,-4.070834061,6.046962562,-0.384892013,2.002741813,-8.585026652,-0.549852356,1.467,2.99595181,8.72774561
23104578,-2.840384929,6.660867214,0.758586428,2.986223795,-8.539784431,-0.015424006,2.436,2.095990021,9.646937144
23104580,-3.769803809,6.045713488,-0.130357655,1.495171659,-8.346787486,-0.430890448,1.937,2.280909198,8.968668902
23104584,-2.173206769,6.705162953,1.378094334,3.848187819,-7.388276692,0.274115854,1.532,2.034709251,9.127098115
23104586,-0.155240576,4.111679561,1.798725898,0.781818182,-4.385439393,0.470706733,3.364,0.223810006,9.831964047
23104590,-3.702857129,6.093507548,-0.067120542,1.991649623,-8.283996656,-0.401335273,2.399,1.54064639,9.441237232
23104594,-1.802099915,5.357923316,1.344983376,0.781818182,-6.006343371,0.258640761,2.41,0.489706341,9.924678227
23104600,-0.88775391,4.874838738,1.355056702,0.781818182,-5.372832533,0.263348739,9.703,0.307293859,9.959978293
23104602,-1.249320329,5.087404974,1.660063474,0.781818182,-5.526848917,0.405899976,4.28,0.463893194,9.989132706
23104604,-3.769803809,6.079787703,-0.109746695,2.626314558,-8.585026652,-0.421257489,1.75,4.50447331,9.19459196
23104606,-0.196004279,4.094320452,1.741213862,0.781818182,-4.393627643,0.443827291,3.318,0.221142427,9.968165625
23104612,-2.979753398,5.84712969,0.492690561,0.781818182,-7.503070352,-0.139695951,3.499,0.779333184,9.929509054
23104614,-0.315518103,5.076073613,1.601106755,0.781818182,-5.659020783,0.378345331,1.431,0.22057646,10.02299978
23104616,-0.840640478,4.368299047,1.127428778,0.781818182,-5.015878156,0.156962111,6.058,0.27749527,9.844658991
23104618,-3.848985209,6.225539684,-0.186018924,3.604473441,-8.971032143,-0.456904896,0.87,5.866096697,9.232913802
23104626,-1.774168666,4.755942429,0.674153574,0.781818182,-5.610677152,-0.054885451,4.5,0.397608745,9.872148653
23104628,-2.037410102,5.06675472,1.111669054,0.781818182,-5.85870704,0.149596477,1.944,0.576640466,10.60957955
23104640,-2.153503428,6.861445522,1.383978644,2.627305514,-7.518557371,0.276866008,3.315,1.786859784,8.993499998
23104644,-2.29998185,6.788333008,1.233909453,2.577793555,-7.537602002,0.206728061,0.329,1.621249165,9.076306391
23104650,-2.055194722,6.799197154,1.446374043,0.781818182,-7.638272164,0.306027791,5.469,1.184197224,9.218343837
23104652,-3.02944119,6.117518451,0.463713862,0.781818182,-8.251811973,-0.153238812,3.707,0.842041232,10.36214307
23104654,-2.386587105,5.280904553,0.710345881,0.781818182,-6.269396482,-0.037970226,4.817,0.441122229,9.870840773
23104660,-2.613456662,6.160492732,0.886614792,0.781818182,-7.521433504,0.044412703,7.383,0.768001732,9.790201323
23104662,-1.57344342,4.101409723,0.485338056,0.992470092,-4.998007056,-0.143132296,2.131,0.235141911,8.396739029
23104664,-2.302442444,6.936513742,1.231094773,2.060290242,-7.68613278,0.205412562,0.456,1.625752033,9.065705117
23104670,-1.335234958,6.936513742,2.206889262,2.99145061,-7.333482019,0.661470341,0.808,2.160291147,9.974064678
23104672,-2.352055461,4.701612665,0.298241578,0.781818182,-5.800373473,-0.230575713,2.747,0.41141906,9.035427447
23104674,-2.338440102,6.911454678,1.192790397,1.837816834,-8.481454849,0.187510218,0.236,1.828503236,9.106474865
23104676,-2.762625288,5.478674722,0.718044734,0.781818182,-6.679023323,-0.034372008,4.661,0.732103739,10.29611604
23104678,-2.287883722,5.389669841,0.996187582,0.781818182,-6.263046046,0.095623817,2.067,0.569377058,9.601062474
23104684,-4.246925064,5.57445097,-0.729787145,0.781818182,-8.713833809,-0.711046245,0.2,0.845950597,10.13587571
23104686,-2.392619071,6.570769313,1.152927083,3.803874797,-7.844663963,0.168879272,4.636,1.923746815,8.520955648
23104688,-1.996505113,6.862218778,1.499153507,0.781818182,-7.437707136,0.330695368,0.872,1.568640861,9.764776757
23104692,-2.377693396,6.586498231,1.097507191,0.781818182,-7.4225082,0.142977637,1.23,1.002650016,9.166346024
23104694,-0.619610477,5.237359891,2.230908775,0.781818182,-5.378335671,0.672696358,4.505,0.796273396,10.28469563
23104696,-2.229891776,6.064434381,1.315081966,3.266804559,-6.797239313,0.244665718,1.294,2.704402306,9.561075333
23104698,-2.777103113,6.166670478,0.745020111,0.781818182,-7.661543506,-0.021764506,7.45,1.223200373,10.02892746
23104700,-1.459464642,4.197350705,0.632851926,0.781818182,-5.031218285,-0.074188632,2.511,0.296728557,9.719402489
23104706,-1.338976595,6.144185881,2.203073702,2.974815272,-6.364315237,0.65968706,1.683,2.164351631,9.992315494
23104708,-1.453483984,5.061467699,1.26353192,0.781818182,-5.657131976,0.220572735,5.595,0.381562461,9.889371889
23104712,-0.962720049,4.63253078,1.211537008,0.781818182,-5.195721274,0.196271835,6.327,0.297125267,10.0953593
23104718,-3.042805129,6.084563057,0.423475252,0.781818182,-8.187086643,-0.17204516,3.72,0.783803327,10.02368121
23104720,-0.626060641,4.821131056,2.201159426,0.781818182,-4.972255018,0.658792384,0.991,0.823820455,10.29477972
23104724,-3.02944119,6.015428664,0.474726042,0.781818182,-7.698970004,-0.148092041,4.638,1.143472502,9.831320761
23104728,-3.593712635,6.081381798,0.019074729,3.063987051,-9.323887825,-0.361050126,1.217,1.350222021,9.612997282
23104730,-2.968171503,6.469924927,0.634124452,3.211464914,-8.512828827,-0.073593891,1.687,1.458155548,10.06473274
23104734,-3.070833856,5.325641478,0.384801279,0.781818182,-6.716246617,-0.190120243,3.093,0.600123232,10.49307804
23104736,-0.455620522,4.675278012,1.722695608,0.781818182,-5.000887186,0.435172401,7.535,0.303642844,10.15951369
23104738,-2.875857251,5.353286268,0.51295108,0.781818182,-6.597390651,-0.130226777,4.1,0.668515388,10.40681776
23104740,-2.240459071,4.642582514,0.368547198,0.781818182,-5.688970711,-0.197716925,2.55,0.401135227,9.675518336
23104742,-2.628877014,6.02773308,0.869589572,0.781818182,-7.299296283,0.036455614,6.303,0.646984038,9.925924637
23104744,-2.702857064,6.512093991,0.834541501,3.492252952,-8.251811973,0.020075171,5.411,1.901413972,8.842428129
23104746,-1.342209571,6.936513742,2.199730501,2.862998125,-7.337242168,0.658124546,1.32,2.16317278,10.00098065
23104748,-2.672893847,6.471729818,0.848004271,1.898620386,-7.460923901,0.026367276,0.49,5.95640987,9.410624808
23104752,-2.709106025,6.288221027,0.879606177,3.065984672,-7.297569464,0.041137082,0.86,1.434785939,9.830741083
23104754,-0.628563185,5.138732157,2.189829027,0.781818182,-5.293709043,0.653496887,0.958,0.828860048,10.29607884
23104756,-2.242603743,5.657367133,1.301806688,3.199830214,-6.400226061,0.238461241,2.44,3.158346478,9.561774372
23104760,-2.180599188,5.436545274,0.937823696,0.781818182,-6.284753424,0.068346246,6.294,0.490375025,10.06403544
23104762,-1.848985108,6.807046251,1.62084472,0.781818182,-7.326058001,0.387570278,4.113,1.048839013,9.739871015
23104764,-2.885197295,6.559297085,0.703669609,3.297755817,-8.492348671,-0.04109052,2.111,1.675626473,10.19331261
23104766,-2.857759027,5.948588296,0.692309224,3.361420091,-7.732828272,-0.046400031,2.981,4.009505889,9.403345056
23104768,-1.643780743,4.345016917,1.146391634,0.781818182,-5.018123922,0.165824795,0.939,0.529404693,10.1568507
23104770,-1.648134609,4.448374271,1.127982223,0.781818182,-5.745296478,0.157220775,0.121,0.522254434,10.28232046
23104774,-1.465528812,4.425941954,0.600352031,0.781818182,-5.270602441,-0.089378131,4.528,0.242114449,9.491050877
23104776,-2.613456662,6.398732984,0.895952658,2.03041998,-7.36552273,0.048776949,0.83,4.164067714,10.08610506
23104782,-1.649778628,4.163806842,1.11981325,0.781818182,-4.846490011,0.153402836,0.532,0.520351008,10.27975388
23104784,-2.840384929,5.665857833,0.671496822,0.781818182,-7.625251654,-0.056127139,0.391,1.84460069,10.25232844
23104786,-2.598565113,6.581743797,0.977988673,2.932764873,-7.496209317,0.08711818,0.786,1.691173472,10.62125514
23104788,-3.132981771,5.90549855,0.34145431,0.781818182,-7.651695137,-0.210379347,3.662,0.948303624,9.570509277
23104790,-3.085557088,6.042283855,0.437544462,0.781818182,-7.270025714,-0.165469623,0.404,1.986484202,10.16920839
23104792,-2.017755414,4.577179477,0.568612349,0.781818182,-5.514727411,-0.10421233,2.304,0.349049769,10.18592201
23104794,-0.730521968,4.293145515,1.390452879,0.781818182,-4.768419363,0.279891876,3.337,0.285234067,10.00278977
23104796,-1.696085512,4.106957968,0.470116353,0.781818182,-5.022570317,-0.150246475,1.728,0.406512446,9.476357857
23104800,-2.498737092,6.506745502,1.072110136,2.921598504,-7.402304814,0.131107797,0.693,1.705896806,9.983665027
23104804,-0.637330707,5.251607255,2.157794824,0.781818182,-5.425899251,0.638525038,1.424,0.842094947,10.281141
23104806,-1.909465854,6.469628017,1.548657161,0.781818182,-7.029188389,0.353831926,1.804,0.993243236,9.901235091
23104808,-1.935171255,4.035678481,0.131490346,0.98898236,-5.109313653,-0.308510358,1.745,0.22483398,9.63698314
23104810,-2.434011755,5.877444678,1.135571497,2.949898062,-6.748848657,0.160767779,0.586,1.698603462,10.00354218
23104812,-1.6320279,6.936513742,1.915905602,2.634692583,-7.358525889,0.525473097,1.96,1.872334604,9.824220343
23104814,-3.070833856,6.359662533,0.512711072,2.122876615,-8.567392349,-0.13033895,2.779,1.796730581,9.506484401
23104818,-2.380637782,6.489282307,1.184972354,2.894783379,-7.297569464,0.183856294,1.334,1.672736587,9.975369895
23104820,-2.762625288,6.190251256,0.709431095,0.781818182,-8.161150909,-0.03839777,4.756,0.952050881,9.481700712
23104822,-2.333111268,5.474325668,0.921884074,0.781818182,-6.460798401,0.060896533,4.793,0.566727359,9.665164404
23104824,-0.820495191,4.403726555,1.274180949,0.781818182,-4.926493338,0.22554978,4.418,0.269182979,9.951645143
23104828,-3.644865073,6.069538851,-0.063486258,2.05180649,-8.795880017,-0.399636715,1.868,2.621747985,8.187119945
23104830,-2.354830511,6.594758065,1.179163855,0.81052049,-7.480172006,0.181141571,3.258,1.746918844,9.820353484
23104832,-2.792080244,5.704474638,0.674236336,0.781818182,-6.973466735,-0.05484677,5.867,0.902343154,10.19000729
23104834,-1.2687446,5.306152875,1.575190155,0.781818182,-5.767879275,0.366232671,7.928,0.472500674,10.03533754
23104836,-2.598565113,6.407516053,0.923471989,1.434133014,-7.358525889,0.061638678,1.871,5.728279227,10.08495924
23104840,-2.257920499,6.58580086,1.255142197,0.796294757,-7.326979093,0.216651624,4.439,1.771474,9.760914553
23104848,-2.317506192,5.652649752,0.913617846,0.781818182,-6.553597628,0.05703314,8.751,0.490689118,9.954343689
23104850,-1.437365402,5.339505019,1.362618171,0.781818182,-5.895779262,0.266882748,9.052,0.447853311,9.837251485
23104852,-0.508620323,4.443955453,1.38515566,0.781818182,-4.898198396,0.277416111,7.542,0.193528226,10.11800132
23104854,-3.468773814,6.069245037,0.119783586,3.0112661,-8.769551079,-0.313981755,1.922,1.731705385,9.499708754
23104858,-2.461595279,6.492291444,1.058114618,1.733168783,-7.543633967,0.124566701,2.934,1.870254039,10.03985804
