"comid","logQ_m3_div_s","logRT_lateral_hz_s_fill","junk","doc","logq_hz_lateral_m_div_s_fill","logw_m","LengthKM","no3","do"
23099502,-1.53511788713966,6.78492734310045,2.01048016841955,0.781818182,-7.87614835903291,0.569674480584938,3.831,1.73896797043751,10.53448544
23099504,-1.5616313357007,6.42639833258519,1.98230516097067,0.781818182,-7.43533393574791,0.556506306883927,1.197,1.7451076208929,10.50618678
23099506,-1.57528952054604,6.48777660182923,1.96769490014296,0.781818182,-7.38195190328791,0.549677898661303,1.796,1.67753270257849,10.51130765
23099508,-1.59807740819233,3.95062041282654,1.94419930127642,0.781818182,-6.11676740646362,0.538696743554087,0.029,1.61105194378742,10.53308114
23099510,-1.62887701909202,6.52692483486528,1.91260568217191,0.781818182,-7.38933983691012,0.523930810837015,1.374,1.59375828463722,10.51342255
23099512,-1.65586051012795,5.49392723168662,1.88374317701004,0.781818182,-6.53955321611928,0.510441320839088,0.273,1.50719490162177,10.48489661
23099514,-1.66429367770337,5.56935625552806,1.87493964390924,0.781818182,-7.17392519729917,0.506326807168142,0.827,1.48636463405234,10.49185916
23099516,-1.68701849184208,6.41986449659001,1.85117637554591,0.781818182,-7.30715308072277,0.49522055117266,2.324,1.41752881573931,10.50383334
23099518,-1.74245425317378,6.07693314914167,1.79203920758601,0.781818182,-7.30277065724028,0.467581570016413,1.074,1.36996173481114,10.47550532
23099520,-1.76691817443169,5.52587088959242,1.76613909583694,0.781818182,-6.58753945257004,0.455476615975806,0.147,1.35074926078879,10.50137731
23099522,-1.78303212778339,5.73558028972371,1.74778844742459,0.781818182,-6.79263496253093,0.446900060098305,1.216,1.35055040298277,10.47617301
23099524,-1.82614449544559,6.9104040759494,1.70520578808646,0.781818182,-7.45469288353418,0.426998171664096,0.767,1.35692633406102,10.46276761
23099526,-1.85422816358432,6.58353365377507,1.67511264652021,0.781818182,-7.77728352885242,0.412933518226904,0.671,1.36766625495768,10.44359654
23099528,-1.87956919569804,6.38338571948101,1.65012677238335,0.781818182,-7.57186520597121,0.401255852087228,0.522,1.3774801012032,10.46003065
23099530,-1.90450243552786,6.36206845463564,1.62536904963484,0.781818182,-7.25414480482627,0.38968481722501,1.62,1.3843362789434,10.4619844
23099532,-1.97161376037515,5.30591255535723,1.55794969211333,0.781818182,-7.02227639471115,0.358174983123963,0.165,1.40380549027634,10.53799528
23099534,-1.99895184969286,5.90564838280163,1.53104440526824,0.781818182,-7.30102999566398,0.345600239656626,0.613,1.40942533656756,10.51981508
23099536,-2.02551087918811,5.35257625579834,1.50437298228623,0.781818182,-7.9044623374939,0.333134797324652,0.018,1.41729698553088,10.55514652
23099538,-2.09463677368529,6.13491261734275,1.4344507343131,0.781818182,-7.29073003902417,0.300455185482514,2.162,1.42669558636322,10.48454415
23099540,-2.25348888417154,5.17832248875984,1.2735359935446,0.781818182,-6.48439105076552,0.225248346193851,0.182,1.46946145666761,10.44787377
23099542,-2.29998184968932,5.87219619248733,1.22701209599108,0.781818182,-7.21253952548158,0.20350443840392,1.949,1.46014913433122,10.45760085
23099544,-2.62367582844193,6.00266800474798,0.904996691032828,0.781818182,-7.60554831917378,0.0530038646438376,0.407,1.49189949144075,10.57511594
23099546,-2.87585725074098,5.52944249118946,0.646472345212081,0.781818182,-6.94005811193805,-0.0678228466813601,3.59,1.50156737798102,10.42079847
23099548,2.00950047677692,7.40693084175429,4.15288667731511,2.285882307,-8.04095860767891,1.57097256704458,1.313,0.41989223671293,10.90190373
23099550,2.009481586522,7.75516979553717,4.15244769510314,2.270822451,-8.14266750356873,1.57076739960979,0.722,0.419764381541404,10.90176561
23099552,2.00948098490816,7.62312269210815,4.15243368943245,2.27686553,-8.01808547973633,1.57076085376848,0.419,0.41976411484087,10.90176119
23099554,2.00947990200099,7.72585859789114,4.15240961183091,2.270204386,-7.55129368009492,1.57074960060282,1.495,0.419763426924806,10.90175369
23099558,2.00945716032478,8.30079649619623,4.15187766552486,2.278629611,-8.61978875828839,1.57050098447141,0.325,0.41974498300696,10.90158635
23099560,2.00945559603875,7.58655896512337,4.15184038641008,2.281096176,-7.92445303860747,1.57048356130411,0.977,0.419743785390998,10.9015746
23099562,2.00945210645704,7.78970934323684,4.15175936976174,2.307547584,-7.73992861201492,1.5704456964947,0.343,0.419740745404088,10.90154908
23099564,2.00944693219839,7.4601446589996,4.15163900182243,2.296379653,-7.19314197048118,1.57038944004392,2.523,0.419734433408288,10.90151122
23099566,2.00942815995162,7.53805421193424,4.15119359574613,2.31513286,-7.24412514432751,1.57018127028206,1.58,0.41960131690967,10.90137116
23099568,2.00942539218026,7.17509035520742,4.15112987380185,2.325138459,-7.99139982823808,1.57015148851099,0.788,0.419585129343208,10.9013511
23099570,2.00941468194087,6.57396873603644,4.15086936936478,2.294697991,-6.48004081924793,1.57002973636264,1.829,0.419359265259822,10.90126919
23099572,2.00940565625332,6.09941339492798,4.15065137085609,2.411638268,-7.30623388290405,1.56992785024115,0.25,0.419274202425988,10.90120065
23099576,1.97769352777822,6.57913541793823,4.14778396956493,2.329443191,-7.64257574081421,1.56858771081614,0.438,0.445713797208426,10.9002987
23099578,1.97769223317592,5.47757594662214,4.1477517612863,2.306543564,-5.51392390262741,1.56857265761041,1.599,0.445705222291444,10.90028859
23099580,1.97768330031608,4.79871034622192,4.14753472424951,2.39691793,-5.93393611907959,1.56847122085198,0.804,0.445568795196768,10.90022034
23099582,1.97767838069145,5.17006635665894,4.14741240011926,2.344344378,-7.0541467666626,1.56841405013531,0.088,0.445411283458098,10.90018182
23099584,1.97767838069145,3.58160148113984,4.14741198257176,2.302052432,-5.8725905418396,1.56841385498481,0.362,0.445411260754872,10.90018172
23099586,1.97767799229785,-0.140735721518393,4.14740159942813,2.298546769,-6.51626920700073,1.56840900220856,0.546,0.445409460297572,10.90017851
23099588,1.9776773449738,6.11411442908144,4.14738514734375,2.306578163,-6.50073909759521,1.56840131298521,0.29,0.445402643258946,10.90017326
23099590,1.97767708604446,4.23972320556641,4.14738119429661,2.298236286,-6.95556020736694,1.56839946544741,0.174,0.445402209153306,10.90017209
23099594,1.97753270866062,6.77424846017626,4.14378273465895,2.287299957,-6.5151309672796,1.56671765075189,0.879,0.44359505373634,10.89904021
23099596,1.97753115456203,5.91496515274048,4.14374843163209,2.26555043,-7.61788845062256,1.5667016185218,0.225,0.443590126886812,10.89902942
23099598,1.9775273988015,6.48935686196327,4.14365878744589,2.263290218,-6.55470723057403,1.56665972145339,1.349,0.443580497392508,10.89900126
23099600,1.97752260692175,6.34230572240312,4.14354983067189,2.280107725,-7.66354026615147,1.56660879824639,0.748,0.443570682114296,10.89896691
23099602,1.85641619397534,6.07155917426925,4.14341901835658,2.297012356,-5.85798616701564,1.56654766039949,3.337,0.589325091488884,10.89892578
23099606,1.85636877889602,-1.38558668041045,4.14258552396434,2.320602445,-9.46316337585449,1.56615810951975,0.212,0.587718685314466,10.89866367
23099608,1.85636826534721,6.16211149114469,4.14257848700853,2.284117755,-5.54933527674785,1.56615482065279,4.265,0.587716685185204,10.89866141
23099610,-1.47791724598476,6.11244857932854,2.05809410273895,2.66790943,-7.06651271215129,0.591927839646847,0.669,2.21308732017509,9.771714514
23099612,-1.47902750039145,6.28184986114502,2.05709110086884,3.0472187,-8.3607177734375,0.591459065939846,0.051,2.21567786055095,9.771403464
23099614,-1.479398216391,7.02442771914467,2.05695399240544,2.551758066,-8.09691001300806,0.591394985456326,1.179,2.216791772962,9.771355548
23099616,-1.48839169464459,7.59517825487553,2.04855288793094,2.590410314,-8.03151705144606,0.587468555154904,0.996,2.26756621156027,10.58619434
23099618,-1.57900543063958,7.54564120493684,1.95981765575663,2.369242169,-7.90657831483777,0.545996305226634,1.593,2.35651771939204,9.963771929
23099620,-1.58511243031919,7.4877570567077,1.95405572265007,2.207653121,-8.4089353929735,0.54330334636489,0.518,2.37212890109259,9.961961854
23099622,-1.59226736121802,6.62015125761235,1.94700804199366,2.219375007,-7.07935499859321,0.540009466745136,3.532,2.38903987416635,9.959742188
23099624,-1.6620287727792,7.04034462113586,1.87473107409762,2.495788403,-8.0268721464003,0.506229327750719,1.392,2.68564248749735,10.02936594
23099626,-1.70038245287193,6.90292312540647,1.8347359773047,2.008202447,-8.44369749923271,0.487536790297338,1.368,2.80595758202691,10.05990795
23099628,-1.7072218771256,6.80802834317722,1.8274584493716,1.840754119,-8,0.484135486783718,1.949,3.0315352176462,10.08191504
23099630,-1.74042008421666,6.58836679699063,1.79123717449173,1.74343828,-7.81247927916354,0.467206723236933,1.123,3.3375457388016,10.11914952
23099632,-1.74930446670731,6.64296478648737,1.78156654112826,1.67914262,-7.74957999769111,0.462686952298789,1.303,3.37452215815703,10.11608932
23099634,-2.17504310874854,6.05562505893831,1.35445227960139,1.978758459,-7.65560772631489,0.263066249595161,0.173,3.98523450884788,9.947746303
23099636,-2.22367265894652,6.393433478236,1.30419960815879,2.07789125,-7.84163750790475,0.239579622036892,0.723,4.11255632546079,9.888203705
23099638,-2.26692174467507,6.23985281782352,1.25752498502384,2.155854741,-7.71896663275227,0.217765269504724,0.885,4.31165759705097,9.985274025
23099640,-2.31242666632243,6.18396950252606,1.21093620743752,2.270147186,-7.88272870434424,0.195991038684209,0.933,4.55364950140544,10.09151235
23099642,-2.38360225646835,6.45987797901703,1.13571450238563,2.390828768,-7.75202673363819,0.160834615757683,1.198,4.90513953171254,10.21858581
23099644,-2.41441620774462,6.34372575560673,1.10133113406749,2.486619887,-8.04095860767891,0.144764835925254,0.247,5.15654896756439,10.30013514
23099646,-2.42085031859161,5.99916498103352,1.0947505524775,2.485605747,-7.83564714421556,0.141689264723971,0.151,5.2074471771652,10.31750842
23099648,-2.42410347065384,6.25057706890099,1.09134331401845,2.495334198,-7.88605664769316,0.140096821209965,0.251,5.23542969150279,10.33098877
23099650,-2.43401175461276,6.25799675836834,1.08309393278611,2.530576123,-7.58670023591875,0.136241301924656,5.025,5.29034286599568,10.34300168
23099652,-2.84898511674078,6.01489156528942,0.660106221723244,2.99548301,-7.41793663708829,-0.0614507719199376,2.744,6.87013575231377,10.57447025
23099654,-3.18622725705257,6.13527488708496,0.323272731248478,3.984525409,-7.89096403121948,-0.218876885052249,1.904,8.3162,10.56129477
23099656,1.85597796368984,6.2443877075784,4.13555098562821,2.305934309,-6.09415017335768,1.56287037222676,8.076,0.579680888820916,11.6343164
23099658,1.85590034107865,4.45511660020876,4.13415901797392,2.410515761,-5.92485467294615,1.56221980729344,0.214,0.574776658525296,11.66463529
23099660,1.99353314521276,4.05530795736681,4.13412101874471,2.407550208,-5.30164713209893,1.5622020475657,0.138,0.574714016332986,10.89600127
23099662,1.9935330203891,6.21269989013672,4.13411811987547,2.857442601,-8.33364772796631,1.56220069271938,0.125,0.574713234028052,10.89600037
23099664,1.99351504544048,5.70506585814046,4.13366290090302,2.296624983,-8.7847728729248,1.5619879366975,6.918,0.413670361243794,10.90071808
23099666,1.99344750790836,6.78635358810425,4.13206511661314,2.294586622,-9.30214881896973,1.5612411790927,3.179,0.412114334525814,11.63514334
23099668,1.99337858632772,5.9066743850708,4.13041896871449,2.276936198,-9.97082424163818,1.56047181775387,0.215,0.408993697274538,11.58310631
23099670,1.99337571435769,6.05848550796509,4.13034905539172,2.414257663,-9.65168476104736,1.56043914231348,0.18,0.408984472113878,10.89967585
23099672,1.99337296723838,5.4758563041687,4.13028133150905,2.37696951,-9.43374824523926,1.56040749015305,2.591,0.408928115222366,10.8996545
23099674,1.99336060498599,6.77093315124512,4.1299738498473,2.290136049,-9.5312671661377,1.56026378222566,0.4,0.40851681817462,10.89955782
23099676,1.99335785777111,6.27831967201529,4.12990200999726,2.399395448,-5.99080414648048,1.56023020638231,0.878,0.40846842745425,10.89953523
23099678,1.99537412776138,8.16966930698262,4.1290922295798,2.333651731,-8.19382002601611,1.55985173872027,6.925,0.406722089572152,10.89928047
23099680,1.9305272579468,7.09408248277567,4.12657409696772,2.840056191,-7.42250820016277,1.55867483725277,0.355,0.479460982048554,10.90821034
23099682,1.93052263994356,-5.84163750790475,4.12647403014399,2.310943008,-7.05924558639526,1.55862806894788,0.948,0.479460978888398,10.9081788
23099684,1.92993821069082,-1.27408771463103,4.11266160692482,2.388341774,-7.57550144195557,1.55217254667412,2.258,0.450380530969586,10.91841713
23099686,1.92983285179851,3.81157803535461,4.11044742019981,2.375238727,-6.69654512405396,1.55113770061546,4.459,0.448273890978142,10.91772064
23099688,1.9297825480044,8.49880660693537,4.10931287788337,2.31362209,-9.69897000433602,1.55060744874958,2.67,0.446063443770712,10.92222476
23099690,1.92977127221684,6.07919854432827,4.10905923945627,2.310144551,-9.30143070220947,1.55048890557309,3.9,0.445871566333486,10.92214498
23099692,1.92963319235722,6.69308302419966,4.10601551163121,2.331219434,-9.75568866729736,1.54906635628888,0.56,0.442332079178462,10.95944199
23099694,1.89188785432951,8.49880660693537,4.05362850367852,2.54649478,-8.0268721464003,1.52458220232391,5.032,0.453542727266094,10.94296459
23099696,1.89187570819334,8.26457624833099,4.05334240276648,2.956860545,-9.48166561126709,1.52444848713226,0.219,0.453208935455946,10.94773553
23099698,1.89187460398245,8.49880660693537,4.05331799650151,2.47396607,-7.89962945488244,1.52443708035849,4.721,0.453208703849776,10.9477278
23099700,1.89184857533777,7.8053794739639,4.05270510880426,2.453841273,-8.56056308746338,1.52415063459063,0.304,0.45221248188531,10.94753508
23099702,1.89184841758391,8.32984360220136,4.05270164683312,2.566618897,-6.66494348056091,1.52414901656706,1.364,0.452212459764218,10.94753399
23099704,1.89184352717754,8.49880660693537,4.05258672835015,2.524786552,-9.50814914703369,1.52409530703182,0.269,0.452068742938108,10.94749781
23099706,1.89184321166554,8.86084175109863,4.05257848656725,2.524786552,-9.4297571182251,1.52409145506383,0.036,0.45206874801099,10.94749527
23099708,1.89184321166554,6.39689683914185,4.05257848656725,2.954194731,-9.66594219207764,1.52409145506383,0.177,0.45206874260546,10.94749527
23099710,1.89184163410268,5.78204732902773,4.05254042689393,2.954194731,-9.38474369049072,1.524073667086,0.621,0.452063960956784,10.94748329
23099712,1.8918410030757,3.48137664794922,4.05252816674386,2.565682882,-9.78059673309326,1.52406793705173,0.77,0.45206266180002,10.94747942
23099714,1.89183295740224,6.80346755548362,4.05233812479528,2.445566726,-6.32202824718926,1.52397911700706,1.405,0.451619994382634,10.94741961
23099716,1.89182727801356,6.07163614282087,4.05220179486435,2.549682386,-7.0268721464003,1.52391540038927,0.208,0.45155885517715,10.94737674
23099718,1.89182696248975,8.49880660693537,4.0521966998559,2.445230585,-8.58502665202918,1.52391301913114,3.282,0.451557966840666,10.94737516
23099720,1.89182144078694,7.94450096194022,4.05206563014804,2.49177502,-7.71669877129645,1.52385176098691,1.055,0.451514919944092,10.94733397
23099722,1.8530959568985,3.68958854675293,4.00278397951686,2.539337467,-8.28752613067627,1.5008189601292,0.032,0.448451104709394,10.99439227
23099724,1.8530959568985,5.9045035175007,4.00278308627077,2.558630061,-5.98129950133376,1.50081854265204,1.392,0.448450905869052,10.994392
23099726,1.85309336972356,-6.44369749923271,4.00272389491373,2.581731847,-6.52119207382202,1.50079087834422,0.234,0.448435593748964,10.99437341
23099728,1.85309285228696,6.74723030394842,4.00270987268204,2.982105493,-5.87315455935081,1.50078432476336,1.267,0.448433876536826,10.99436893
23099730,1.85263502413768,6.42857529367992,3.99237828022461,2.935401496,-7.0565054840939,1.49595564089196,0.4,0.395859252661466,11.04458939
23099732,1.85239495905226,8.49880660693537,3.98570813520267,2.498816266,-9.75621509552002,1.49283821036639,0.627,0.383858565989644,11.05221326
23099734,1.85238701218307,7.03147671838703,3.98551124979197,2.543660707,-6.84557602688535,1.49274619188971,0.936,0.383394840706428,11.05215141
23099736,1.85237094524337,8.16160781998817,3.98511668515727,2.530280824,-7.62342304294349,1.49256178392952,1.637,0.382247013584342,11.05202721
23099738,1.85235418661909,6.16331100463867,3.98469746943733,2.909289075,-8.4544038772583,1.49236585477445,0.076,0.381401174545582,11.05675632
23099742,1.85228144323865,6.88092286857641,3.98258586039922,2.39424431,-6.72792621249999,1.49137895052309,1.621,0.380108097006944,11.05609221
23099744,1.85225897844955,6.23588255556252,3.98193171279415,2.461411645,-6.76759195327759,1.49107322108285,0.299,0.378990672830952,11.05588645
23099746,1.85225880563927,4.68233895058464,3.98192531547586,2.444251807,-7.27013254165649,1.4910702311636,0.289,0.378989117285742,11.05588446
23099748,1.85225846001787,6.16927288062721,3.98191871432253,2.518369895,-5.16671898532344,1.49106714597726,1.058,0.378987409554072,11.05588232
23099750,1.85223478430055,8.49880660693537,3.98129020821838,2.514701314,-8.50863830616573,1.49077340062284,1.214,0.378194756439764,11.05568466
23099752,1.85223271045337,8.49880660693537,3.98123674751871,2.60077025,-8.30102999566398,1.49074841465651,0.498,0.378182011197968,11.05566783
23099754,1.85215960102131,8.49880660693537,3.97902592389264,2.442272201,-8.35654732351381,1.48971514041272,0.141,0.375104209279138,11.05983337
23099756,1.85215942817148,7.14800835164891,3.9790228883654,2.450162524,-6.40110011293612,1.48971372169623,0.888,0.375104208780166,11.05983237
23099758,1.85215890962034,5.71094516371811,3.97900967947282,2.405670403,-5.34861536428522,1.48970754824661,0.273,0.375104014596896,11.05982821
23099760,1.85215873677023,6.10805549055967,3.97900512600369,2.458104965,-5.85595536288905,1.48970542008793,1.078,0.375103997548686,11.05982678
23099762,1.8521575268157,5.26531454270734,3.97897546575268,2.39120948,-5.68430248555042,1.48969155775418,0.079,0.3751032696317,11.05981746
23099764,1.85215700826229,5.41393567943682,3.97895930149895,2.40099201,-5.82704697245364,1.48968400305644,0.312,0.375100596056562,11.05981244
23099766,1.85215683541142,6.80080681907109,3.97895409106559,2.413173299,-6.72399801003795,1.48968156785125,0.255,0.375100299584032,11.05981072
23099768,1.85215648970887,5.57445687306419,3.97894752665111,2.408483181,-5.55004360005646,1.48967849983608,0.713,0.37510006581565,11.05980871
23099770,1.85207230295504,7.63301649758213,3.97647575485022,2.388449857,-7.13076828026902,1.48852326605443,1.475,0.37193645360293,11.06389214
23099772,1.85206970967479,6.85145473480225,3.97640659410566,2.280874651,-7.94421720504761,1.48849094234678,0.027,0.371497710350838,11.06387036
23099774,1.85206953678917,5.84942819895775,3.97640634649371,2.484151305,-6.11148353892505,1.48849082662097,0.272,0.37149769338579,11.06387036
23099776,1.85206919101712,5.47875907179939,3.97639479111234,2.522284643,-5.61498390986405,1.48848542597316,0.517,0.37149533574309,11.06386676
23099778,1.85206815369932,6.34489182261476,3.97636713948737,2.41742744,-6.31984585826563,1.48847250241403,1.1,0.371489978530212,11.06385796
23099780,1.8520617568524,6.80862149341981,3.97620651889625,2.889200699,-6.43985416015095,1.48839743305142,0.899,0.37139617586915,11.06380747
23099782,1.85206141107416,7.53029108047485,3.9761989218998,2.889200699,-8.1619930267334,1.48839388243756,0.086,0.371395945676734,11.06380458
23099784,1.85206071951684,5.45706844329834,3.97617881399067,2.370886017,-7.0894136428833,1.48838448458908,0.038,0.371389479165938,11.06379881
23099786,1.85205985506835,6.3878354478445,3.97615676441234,2.888982763,-6.38531365771799,1.48837417926105,0.36,0.371373800634078,11.06379188
23099788,1.85205968217881,5.71849913076998,3.97614974464873,2.888982763,-5.93674172004954,1.48837089842936,0.166,0.371371762333458,11.06378957
23099790,1.8520595092892,5.74409451113059,3.97614751481772,2.501157268,-5.5655428773123,1.48836985627229,0.653,0.371371706032784,11.063789
23099792,1.85205674304124,5.93670625788536,3.97607470867532,2.3377022,-5.87853864645401,1.4883358288123,0.416,0.371361610664956,11.06376605
23099794,1.852056397259,5.87812140369264,3.97606582904242,2.384738203,-5.82652235654701,1.48833167873231,0.473,0.371360320489688,11.06376331
23099796,1.85205622436808,7.062388618904,3.97605682532228,2.378852637,-6.72561120444962,1.48832747065674,0.79,0.37136015466466,11.06376042
23099798,1.85205518701931,6.02442538747074,3.97603105217405,2.459755972,-5.38589408904197,1.48831542504159,2.392,0.371358095906188,11.06375234
23099800,1.85205034602624,7.74926367462719,3.97588828088323,2.442382002,-7.74957999769111,1.48824869791989,0.459,0.371319014340098,11.06370744
23099802,1.85204982734484,5.90522991944751,3.97587481102965,2.371973672,-5.51887281535592,1.48824240250397,1.237,0.371318669633608,11.0637031
23099804,1.85204291153892,5.76445303802158,3.97567081150451,2.414085839,-5.57796856934638,1.4881470590979,0.994,0.371216699882012,11.06363897
23099806,1.85203651432018,6.32524297738885,3.97548371393829,2.320437296,-6.03767802727042,1.48805961517251,0.523,0.370914435534522,11.06358016
23099808,1.85202129893452,5.8913750213924,3.97504283740765,2.339097272,-5.85387196432176,1.48785356238786,0.751,0.370482780761824,11.06344148
23099810,1.85201611174937,5.71472837434966,3.9748929077771,2.32703793,-5.69779898939462,1.48778348966806,1.259,0.370361139787586,11.06339431
23099812,1.85200279769053,8.49880660693537,3.97449806497981,2.886352265,-9.09691001300806,1.48759895170332,0.209,0.370139762876234,11.09666356
23099814,1.85200262477766,5.54609384983789,3.97449246913937,2.332971934,-6.44733178388781,1.48759633637079,0.285,0.37013929326042,11.09666182
23099816,1.85199933942625,5.63259518330027,3.97439877991695,2.340431425,-6.16787445746599,1.4875525487713,0.129,0.370126595171478,11.09663241
23099818,1.85199916651262,5.44016927127944,3.97439591917581,2.391933883,-5.68417654224884,1.48755121174456,0.418,0.3701264438998,11.09663154
23099820,1.85199882068454,6.30047511993395,3.97438617593053,2.356701362,-5.7480456017726,1.48754665803607,3.015,0.370126042393664,11.0966285
23099822,1.85199017489426,5.29231992292554,3.97413107389934,2.333073022,-5.75251773932295,1.48742743081483,0.358,0.37002770482558,11.0965482
23099824,1.85198982905902,5.27889091127749,3.97412248632744,2.393658006,-5.34622808931527,1.48742341723479,1.313,0.370026668128088,11.09654545
23099826,1.93897865834585,6.6862797553522,3.97405270082363,2.312238246,-7.00656376950239,1.48739080153384,1.451,0.370013180748604,11.09652355
23099828,1.9389667696075,7.04818668582163,3.97363474894085,2.298308268,-6.55564287434397,1.48719546305902,0.679,0.36991778753113,11.09639211
23099830,1.93896323122948,5.208039959776,3.9735150346757,2.444843103,-5.11675318750408,1.4871395121149,0.514,0.369899046225972,11.09635437
23099832,1.93896294815797,5.39487981796265,3.97350718272586,2.886424898,-6.52672624588013,1.48713584234467,0.201,0.369897092501106,11.0963519
23099834,1.9389628066224,5.49483531979957,3.97350469001369,2.371917691,-5.66482302722997,1.48713467732368,0.311,0.369896512030346,11.09635117
23099836,1.93896266508628,6.24790043572704,3.97349949681737,2.381483253,-6.60959484351992,1.48713225017574,0.393,0.369895497537108,11.09634958
23099838,1.93896252355061,7.07620860785544,3.973495051392,2.351579207,-7.21395878975745,1.48713017251345,0.603,0.369894864674288,11.09634813
23099840,1.9389623820144,7.41460943222046,3.9734884870358,2.886424898,-7.98903226852417,1.4871271045262,0.102,0.369894400547166,11.09634609
23099842,2.03061980846188,8.10110532543725,3.97348803001997,2.302876482,-8.17392519729917,1.48712689092977,0.427,0.369905991583564,11.09634595
23099844,2.0194698218132,7.05296354526798,3.95313455845458,2.311881611,-7.48412615628832,1.4776142741387,0.708,0.36685648620053,11.08994412
23099846,2.01990949221665,5.87481620198066,3.93331257825658,2.905532889,-6.07504911108439,1.46835006085287,0.197,0.36254837359521,11.13654662
23099848,2.07513821800047,5.22876882553101,3.93327794086707,2.90524013,-6.53008508682251,1.46833387235123,0.106,0.328180955581698,11.13653579
23099850,2.07513821800047,5.42314335972129,3.93327652796754,2.90524013,-5.56674234360265,1.46833321200323,0.136,0.328180888469964,11.13653531
23099852,2.07443590949625,6.68733577832566,3.92358208736401,2.896657453,-6.95742448755981,1.4638023142556,0.178,0.323563844752262,11.14320796
23099854,2.07443580588804,5.56327430240086,3.92358082899177,2.544427451,-5.09798622421219,1.46380172612904,0.909,0.323563775311992,11.14320747
23099856,2.07443570228018,5.7401015198982,3.92356894418529,2.896657453,-5.96517108434416,1.46379617151779,0.714,0.323563462622872,11.14320372
23099858,2.07443518423937,6.72833194214293,3.92352517732909,2.575864546,-6.39415646094191,1.46377571617175,0.96,0.323556992785596,11.14319004
23099860,2.07443445898165,5.45176252350388,3.92347138326588,2.512670264,-4.70491694074834,1.46375057440022,1.029,0.323551327873318,11.1431731
23099862,2.0744307290651,5.5239897037179,3.92317833569257,2.510334063,-5.14196234781964,1.46361361254406,2.52,0.26614700149085,11.14308085
23099864,2.07442813882672,5.20681858976462,3.92297158184137,2.895752613,-6.51413667040267,1.46351698184574,0.626,0.266111725750528,11.14301579
23099866,2.07442782799683,5.05393342107183,3.9229472184398,2.534231938,-5.5787910658649,1.4635055951059,0.242,0.26611045969224,11.14300828
23099868,2.0744276207769,5.31001454353801,3.92293722998359,2.687533823,-5.93318972437417,1.46350092679278,1.147,0.266108344633094,11.14300502
23099870,2.07442513413039,5.05444848414456,3.9227355447157,2.441431867,-5.34348017143263,1.4634066650032,0.813,0.266076773593548,11.14294155
23099872,2.07442482329871,5.57902637772593,3.92271457714574,2.338015225,-5.11062545420599,1.46339686537387,2.476,0.311260184028442,11.14293502
23099874,2.03235138026956,3.94412279129028,3.92252979461343,2.291051842,-6.3926043510437,1.46331050342789,0.102,0.311237859023218,11.14287691
23099876,2.03235103781808,8.49880660693537,3.92250956465281,2.315603724,-8.58502665202918,1.46330104853677,0.813,0.311236826068016,11.14287054
23099878,2.03235046706448,5.22096010062861,3.92247083075937,2.358137943,-5.21797193097296,1.46328294544837,0.868,0.31123328810705,11.1428583
23099880,2.03234761328686,7.29556571391285,3.92228444860501,2.310728534,-7.65757731917779,1.46319583588555,0.597,0.311205557571826,11.14279966
23099882,0.35786234767639,5.93602275848389,2.63355772926898,2.855950787,-9.83154106140137,0.860882692842689,0.061,0.52309429862571,10.32278223
23099884,0.35786234767639,6.57629354317296,2.6335495499774,2.28319081,-6.57872520878965,0.860878870081208,4.581,0.523093146083552,10.32277905
23099886,0.514811079308665,5.37302320420464,2.58453814353052,2.114665275,-5.75965047325778,0.837972373446446,4.397,0.249673514176572,10.50602718
23099888,0.514750938643812,5.27487376724999,2.57357797524571,2.096401823,-5.48695561938808,0.832849911634345,3.224,0.243922114666002,10.49772045
23099890,0.514600550548905,4.93626558344023,2.5653675870461,2.022691573,-5.36772496751519,0.82901261653686,1.82,0.243242210844892,10.58384759
23099892,0.514495247892294,5.79570012524688,2.54436624022001,1.960303662,-5.07981403959885,0.819197201808073,12.86,0.23588280786737,10.59970003
23099894,0.513983414345358,4.77324696797921,2.49976857390523,1.821157057,-5.02920232393334,0.798353558104562,1.155,0.213089403406268,10.60934476
23099896,0.513644368983819,4.59091714610516,2.49544720012258,1.858370737,-4.81918336027139,0.796333874502133,0.911,0.212610302134548,10.60312432
23099898,0.513538834199848,3.98872739555459,2.49282755285105,1.878769725,-4.73795491614562,0.795109528054896,0.256,0.212319748992546,10.61688396
23099900,0.513059836353352,5.08285521945749,2.48886504320909,1.864278006,-4.82950945996848,0.793257567042682,2.465,0.211583417259576,10.61077454
23099902,0.509798450473649,4.8286942439566,2.46723757649631,1.755002032,-4.88501892244809,0.783149522214308,1.586,0.204830085548972,10.65258268
23099906,0.378485091331363,5.42104257521256,2.28375021988565,1.645497804,-4.63550904086211,1.11484013104766,3.146,0.192266563118222,10.61494764
23099908,0.377583867461456,4.81832062544642,2.27973354292741,1.486478044,-4.54502410949529,1.11279347938672,0.912,0.191785815322064,10.65679918
23099910,0.373892568645288,4.65562551462615,2.26814556816562,1.257549448,-4.77575967333842,1.10688895980073,0.615,0.19021029942306,10.66287913
23099912,0.373148445727245,5.28068219250842,2.26554701405527,1.266348279,-4.79870394967811,1.10556489636863,2.576,0.189816734260116,10.66205893
23099914,0.369728909976388,3.64381766319275,2.25573478260743,0.781818182,-5.44564533233643,1.10056518641433,0.107,0.18797736313178,10.67418651
